Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,BID OPRK,ASK OPRK,BID UN/OV,ASK UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWBE,CCPWMAX,I/OTM,THETA,BID IMPLIE,ASK IMPLIE,VOLFADJ,Forecast PrtbStrk,Bid Prbstrk,Ask Prbstrk,PctDble,Margin,YLDMGN,MXMGN,ROBUY,ROWRITE,ROCCMP,GAMMA,VEGA,RHO,TimPrPct,BID/ASKPcnt,date_run,day,week,diff_today,next_exp,diff_exp
Alexco Resource Corp,0,5,4,"",71.1,Precious Metals,2.95,73.4,AXU,P,2.5,AXU   210716P00002500,689,2021-07-16,3706,40,0.1,0.15,0.11,23,3,1,-5.3,16.1,783,-43.2,67.5,3,2.41,32,37.1,18.9,4.4,-15.25,-0.28,72.4,88.7,76.4,26,25,29,14.8,10,34.1,33.9,11459,79741,310244,109.39,30.62,-9.4,0.034,0.333,2021-06-04,6,29,42,2021-08-20,35
AYRO Inc,0,3,4,"",106.9,Internet,5.16,95.8,AYRO,C,15,AYRO  210716C00015000,3236,2021-07-16,2979,22,0,0.05,0.03,0,0,3,-100,11.1,2696,-100,-100,0,5.16,270,0,0,190.7,-190.7,0,0,161.8,145.6,2,0,3,-10,10,0.2,0,188337,999999,999999,0.16,0.08,0.01,0,1,2021-06-04,6,29,42,2021-08-20,35
AstraZeneca PLC,2.5,3,4,"",26.1,Drug,56.82,24.5,AZN,C,50,AZN   210716C00050000,2889,2021-07-16,3172,33,6.3,7.5,7.2,97,3,3,-100,19.6,482,80.1,-72.3,0,50.35,2,-6.3,11.4,-0.7,12,-0.57,0,40.9,34.2,86,100,82,12.5,20,-4.4,55.4,212219,114804,221318,103.6,141.8,565.51,-0.009,0.16,2021-06-04,6,29,42,2021-08-20,35
AstraZeneca PLC,2.5,3,4,"",26.1,Drug,56.82,24.5,AZN,C,55,AZN   210716C00055000,2890,2021-07-16,4398,150,2.51,2.66,2.43,69,4,3,7,19.3,461,189.7,-89.5,2,54.14,10,13.3,4.7,1.6,3.2,-1.79,19.1,21.3,17.8,70,69,67,5.3,20,6.3,22.1,211473,303771,69758,510,689.18,429.29,0.012,0.056,2021-06-04,6,29,42,2021-08-20,35
AstraZeneca PLC,2.5,3,4,"",26.1,Drug,56.82,24.5,AZN,C,57.5,AZN   210716C00057500,2891,2021-07-16,2487,67,1.11,1.17,0.98,43,4,3,10.4,15,691,349.7,-95.8,2,55.54,18,19.4,2.2,3.5,-1.2,-1.8,18.5,19.3,16.8,41,42,42,2.9,18.8,10.6,10.4,199504,308300,64567,607.1,767.66,276.84,0.02,0.051,2021-06-04,6,29,42,2021-08-20,35
AstraZeneca PLC,2.5,3,4,"",26.1,Drug,56.82,24.5,AZN,C,60,AZN   210716C00060000,2892,2021-07-16,4085,27,0.36,0.42,0.5,20,3,3,-12.2,-6.8,1482,685.8,-98.4,3,56.29,30,7.9,0.9,6.6,-5.6,-1.23,17.9,19,20.4,21,18,20,1.5,14.4,4.6,4.4,134522,269727,111157,442.1,546.39,129.06,0.006,0.143,2021-06-04,6,29,42,2021-08-20,35
AstraZeneca PLC,2.5,3,4,"",26.1,Drug,56.82,24.5,AZN,P,50,AZN   210716P00050000,2903,2021-07-16,4407,59,0.1,0.19,0.44,6,3,1,-32.1,-21.3,2688,-94.9,753.9,2,50,4,3.5,12.4,0.4,-12,-0.7,23.2,26.9,34.2,14,6,8,1.3,10,2,1.8,23354,115991,75440,146.19,245.34,-44.61,0.002,0.474,2021-06-04,6,29,42,2021-08-20,35
AstraZeneca PLC,2.5,3,4,"",26.1,Drug,56.82,24.5,AZN,P,52.5,AZN   210716P00052500,2904,2021-07-16,2741,7,0.27,0.67,0.42,17,3,3,-13.6,20.6,1191,-92,442.2,3,52.34,8,6.2,8.3,0.7,-7.6,-1.38,20.8,29,24.1,17,14,22,2.3,12.4,4,3.8,134052,156601,204202,294.88,492.13,-118.34,0.005,0.597,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,C,220,BA    210716C00220000,4234,2021-07-16,20564,12,31.75,32.95,31.6,88,3,3,3.3,26.4,362,72.3,-58.7,2,218.22,7,6.9,12.7,0.8,11.99,-7.87,30.9,37.8,29.9,90,89,84,13.8,20,3.8,63.5,159473,249902,32979,172.66,1745.29,2202.27,0.007,0.036,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,C,225,BA    210716C00225000,4235,2021-07-16,15681,4,28,28.3,26.82,83,4,3,22.8,28,360,80.9,-61.9,1,221.97,8,11.6,11.2,1.4,9.99,-9.34,33.5,34.9,27.2,87,82,82,12.4,20,6.3,56,164066,288932,15710,211.74,2130.26,2127.17,0.012,0.011,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,C,230,BA    210716C00230000,4236,2021-07-16,4174,28,23.45,24.55,22.2,79,4,3,22.7,40.5,368,92.1,-66,1,226.52,10,13,9.4,1.5,7.99,-10.31,30.8,35.3,25.1,84,79,76,10.9,20,7.2,46.9,200742,288760,15770,253.59,2466.44,2046.47,0.014,0.045,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,C,250,BA    210716C00250000,4237,2021-07-16,4168,753,10.95,11.1,7.53,53,4,3,46.9,49,466,157,-78.9,1,239.02,19,38.9,4.4,4.6,-0.01,-13.11,31.3,31.8,21.3,51,51,51,6.4,19.99,22.1,21.9,224430,322108,7347,367.61,3413.91,1427.37,0.044,0.014,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,C,260,BA    210716C00260000,4238,2021-07-16,4855,911,6.85,6.9,3.85,39,4,3,42.5,43.2,586,203.8,-83.4,1,243.12,25,23.9,2.7,6.9,-4.01,-12.45,31.4,31.6,22,31,36,37,4.9,15.99,17.3,17.1,208406,317230,8379,353.91,3281.18,1054.6,0.027,0.007,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,C,275,BA    210716C00275000,4239,2021-07-16,2684,138,3.15,3.3,1.75,22,4,3,23.7,26,890,284.4,-87.7,1,246.82,38,10.8,1.3,11.4,-10.01,-9.66,32,32.6,25.8,15,20,20,3.5,10,12.8,12.6,158252,290517,15172,264.22,2509.6,596.32,0.013,0.045,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,P,220,BA    210716P00220000,4294,2021-07-16,21931,184,2.31,2.38,1.18,14,4,3,22.7,23.9,972,-80.1,271,3,218.15,8,10.8,13.1,1.3,-11.99,-7.92,36.7,37,29.9,10,15,15,3.7,10,9.5,9.2,239180,292945,134173,174.24,1890.79,-433.93,0.009,0.029,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,P,225,BA    210716P00225000,4295,2021-07-16,15969,231,3,3.1,1.38,17,5,3,30.3,32,839,-79.5,253.1,3,222.47,9,13.2,11.4,1.6,-9.99,-8.95,35.5,36,27.2,13,19,19,4,10.01,12.2,12,263460,301110,160323,209.83,2207.7,-549.82,0.012,0.032,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,P,230,BA    210716P00230000,4296,2021-07-16,4767,146,3.9,4.05,1.75,22,5,3,37.3,39.7,724,-78.6,233,3,226.58,10,16.4,9.8,1.9,-7.99,-9.96,34.5,35.1,25.1,16,24,24,4.3,12.01,13.2,13,283635,306382,185769,247.63,2535.02,-692.3,0.016,0.037,2021-06-04,6,29,42,2021-08-20,35
Boeing Co,0,2,3,"",46.2,Aerospace/Defense,249.97,31.6,BA,P,240,BA    210716P00240000,4297,2021-07-16,2689,245,6.65,6.8,3.37,33,5,3,48.9,51.1,545,-75.7,188.8,3,233.85,14,26,6.9,3.1,-3.99,-11.68,33.2,33.6,22.3,29,35,36,5.3,16.01,16.8,16.6,307723,312562,220603,317.12,3119.95,-1061.11,0.027,0.022,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,210,BABA  210716C00210000,801,2021-07-16,13985,245,13.1,13.45,15.39,70,3,1,-24.6,-20.8,698,138.4,-79.2,2,205.63,20,18,6,2.1,3.99,-8.86,26.1,27.5,34.7,64,68,68,7.2,20,10.2,29.9,13950,153690,49918,380.55,2627.83,1635.78,0.02,0.026,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,215,BABA  210716C00215000,802,2021-07-16,3810,256,9.95,10.4,12.38,60,3,1,-24.3,-19.8,790,166.3,-82.8,2,208.78,25,25.3,4.5,3,1.71,-9.58,25.9,27.5,34.2,57,59,58,6,20,14.4,22.7,14752,153922,49124,421.56,2898.23,1429.24,0.028,0.043,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,220,BABA  210716C00220000,803,2021-07-16,15018,1076,7.35,7.75,9.84,50,3,1,-24.3,-20.4,909,201.7,-85.9,2,211.38,31,29.5,3.4,4.1,-0.58,-9.73,25.8,27.2,34.1,49,48,48,5,19.42,17.5,17.3,14260,153954,49047,438.53,2995.03,1204.35,0.034,0.052,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,225,BABA  210716C00225000,804,2021-07-16,5234,717,5.45,5.55,7.77,40,3,1,-23,-22,1051,242.2,-88.3,2,213.28,38,21.7,2.5,5.5,-2.87,-9.4,26.4,26.8,34.3,41,39,39,4.1,17.13,14.8,14.5,12808,155219,45124,424.39,2909.32,978.23,0.025,0.018,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,230,BABA  210716C00230000,805,2021-07-16,19245,1596,3.85,3.9,6.13,32,3,1,-23.8,-23.3,1234,292.7,-90.4,2,214.88,44,15.2,1.8,7,-5.15,-8.57,26.5,26.7,34.8,34,30,30,3.4,14.85,12.1,11.9,11669,154419,47526,389.04,2666.95,766.06,0.018,0.013,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,235,BABA  210716C00235000,806,2021-07-16,5198,222,2.65,2.79,4.86,24,3,1,-25,-23.3,1438,345.9,-91.9,2,216.08,50,10.4,1.2,8.8,-7.44,-7.53,26.6,27.2,35.5,28,22,23,2.9,12.56,9.9,9.6,11620,137357,51218,336.21,2330.61,584.8,0.012,0.05,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,240,BABA  210716C00240000,807,2021-07-16,15570,5661,1.88,1.96,3.89,18,3,1,-25.1,-24,1653,398.5,-92.8,2,216.85,55,7.4,0.9,10.7,-9.72,-6.45,27.2,27.6,36.3,23,17,17,2.5,10.28,8.6,8.4,11110,137292,51440,278.44,1967.33,440.22,0.009,0.041,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,245,BABA  210716C00245000,808,2021-07-16,6392,341,1.33,1.41,3.14,13,3,1,-25.4,-24.1,1871,448.2,-93.4,2,217.4,60,5.2,0.6,12.7,-12.01,-5.44,27.8,28.3,37.3,19,12,13,2.2,10,6.3,6.1,11069,137035,52353,224.32,1623.55,329.72,0.006,0.057,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,250,BABA  210716C00250000,809,2021-07-16,9013,654,0.94,1.05,2.56,10,3,1,-25.8,-23.6,2078,491.6,-93.8,2,217.79,64,3.7,0.4,14.8,-14.3,-4.55,28.5,29.3,38.3,16,9,10,2,10,4.5,4.3,11410,136636,53627,177.97,1324.3,247.78,0.004,0.105,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,255,BABA  210716C00255000,810,2021-07-16,3310,352,0.68,0.95,2.1,8,3,1,-25.8,-19.7,2133,491.7,-93.5,2,218.05,67,2.6,0.3,16.9,-16.58,-4.08,29.2,31.6,39.4,13,7,8,2,10,3.3,3.1,14902,136647,53597,144.01,1129.18,199.81,0.003,0.284,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,260,BABA  210716C00260000,811,2021-07-16,5490,149,0.56,0.59,1.73,6,3,1,-23.8,-23,2394,546.5,-93.9,2,218.17,70,2.2,0.3,19.2,-18.87,-3.27,30.8,31.1,40.4,11,5,5,1.8,10,2.8,2.6,11916,154439,47480,112.08,893.16,147.58,0.003,0.051,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,270,BABA  210716C00270000,812,2021-07-16,6078,176,0.36,0.38,1.17,4,3,1,-21.4,-20.6,2567,564.7,-93.6,2,218.37,75,1.4,0.2,23.6,-23.44,-2.46,33.1,33.4,42.1,7,3,3,1.8,10,1.9,1.6,14073,156822,40776,73.08,626.37,94.7,0.002,0.053,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,275,BABA  210716C00275000,813,2021-07-16,2804,270,0.29,0.31,0.95,3,3,1,-20.2,-19.3,2636,571.5,-93.4,2,218.44,77,1.1,0.1,25.9,-25.73,-2.14,34.2,34.6,42.8,6,3,3,1.8,10,1.5,1.3,15256,158081,37972,59.47,526.56,76.65,0.001,0.065,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,280,BABA  210716C00280000,814,2021-07-16,4317,189,0.24,0.26,0.78,3,3,1,-18.8,-17.8,2673,570.7,-93.2,2,218.49,78,0.9,0.1,28.2,-28.01,-1.88,35.3,35.7,43.5,5,2,2,1.8,10,1.3,1.1,16665,159546,34887,49.13,449.7,63.4,0.001,0.077,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,290,BABA  210716C00290000,815,2021-07-16,4773,12,0.18,0.19,0.52,2,3,1,-15.6,-14.9,2688,555.3,-92.5,2,218.55,81,0.7,0.1,32.7,-32.58,-1.53,37.8,38.1,44.8,3,2,2,1.8,10,1,0.8,19209,163190,28630,34.95,341.92,45.78,0.001,0.053,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,300,BABA  210716C00300000,816,2021-07-16,6876,300,0.13,0.15,0.36,1,3,1,-13.5,-11.9,2695,539.5,-92,2,218.6,84,0.5,0.1,37.2,-37.16,-1.25,39.9,40.6,46.1,2,1,1,1.9,10,0.8,0.6,22241,165629,25320,25.47,264.01,33.82,0.001,0.133,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,310,BABA  210716C00310000,817,2021-07-16,2552,0,0.1,0.12,0.25,1,3,1,-11.3,-9.3,2683,520.9,-91.3,1,218.63,87,0.4,0,41.8,-41.73,-1.05,42,42.9,47.3,2,1,1,1.9,10,0.7,0.5,24995,168519,22126,19.18,209.81,25.92,0,0.167,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,330,BABA  210716C00330000,818,2021-07-16,4223,0,0.06,0.08,0.12,1,3,2,-8,-5,2671,490.4,-90.3,1,218.67,91,0.2,0,50.9,-50.87,-0.74,45.7,47.2,49.7,1,0,1,2,10,0.5,0.3,29984,173164,17854,11.37,136.06,15.8,0,0.25,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,C,460,BABA  210716C00460000,819,2021-07-16,4715,0,0,0.03,0,0,0,2,-100,15.8,1152,-100,-100,0,218.73,115,0,0,110.3,-110.31,0,0,72.1,62.2,0,0,0,-10,10,0.2,0,62660,999999,999999,0,0,0,0,1,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,110,BABA  210716P00110000,971,2021-07-16,4892,0,0.06,0.32,0,1,5,3,28.2,58.3,975,-69.2,105.5,3,110.17,1,2.2,49.9,0.3,-49.71,-1.4,77.3,95.4,60.3,0,0,2,9.5,10,0.5,0.3,349684,314209,164864,6.3,140.27,-19.02,0,0.813,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,180,BABA  210716P00180000,972,2021-07-16,4206,12,0.49,0.73,1.08,5,4,3,-16.3,-8.9,1941,-86.3,417.5,1,179.89,4,4.1,18.1,0.5,-17.71,-3.24,34.8,37.9,41.6,8,5,6,2.4,10,2.4,2.2,212287,271879,15084,83.18,779.1,-136.96,0.002,0.329,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,185,BABA  210716P00185000,973,2021-07-16,4766,86,0.83,0.87,1.48,7,4,3,-14,-13,1818,-86,401.2,1,184.56,5,5.6,16,0.7,-15.42,-4.01,34.7,35.1,40.3,11,8,8,2.5,10,4,3.8,197671,276419,11427,112.08,1007.45,-190.26,0.004,0.046,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,190,BABA  210716P00190000,974,2021-07-16,3147,71,1.11,1.16,1.98,9,4,3,-15.8,-14.8,1720,-86.4,390.7,1,189.29,7,6.8,13.9,0.8,-13.14,-4.71,32.8,33.2,38.9,14,10,10,2.6,10,5.3,5.1,190789,272949,9848,147.67,1254.84,-254.5,0.005,0.043,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,195,BABA  210716P00195000,975,2021-07-16,3151,71,1.51,1.59,2.64,13,4,3,-17.5,-16.1,1591,-86.5,370.5,1,193.9,9,8.4,11.7,1,-10.85,-5.52,31,31.5,37.6,18,14,14,2.7,10,7.1,6.9,185473,269432,8655,193.41,1558.36,-344.23,0.007,0.05,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,200,BABA  210716P00200000,976,2021-07-16,6892,398,2.11,2.22,3.52,17,4,3,-18.8,-17.3,1435,-86.2,340,1,198.31,12,10.8,9.7,1.3,-8.56,-6.44,29.5,30.1,36.4,23,18,19,2.9,11.44,8.6,8.4,180972,266564,7748,249.13,1914.06,-468.71,0.01,0.05,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,205,BABA  210716P00205000,977,2021-07-16,3208,387,3,3.15,4.68,23,4,3,-19.9,-18,1265,-85.3,300.9,1,202.43,15,14.4,7.9,1.7,-6.28,-7.39,28.3,29,35.4,29,25,25,3.3,13.72,10.2,10,177932,264266,7238,310.76,2295.92,-636.5,0.014,0.048,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,210,BABA  210716P00210000,978,2021-07-16,17633,155,4.25,4.45,6.22,31,4,3,-21.1,-18.9,1105,-84,260.2,1,206.19,20,19.3,6.1,2.3,-3.99,-8.18,27.3,28.1,34.7,36,32,33,3.8,16.01,12.3,12.1,174460,261674,6646,370.51,2646.28,-848.45,0.019,0.045,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,215,BABA  210716P00215000,979,2021-07-16,7804,312,6.05,6.25,8.2,40,4,3,-21.6,-19.5,950,-81.7,217.8,1,209.4,25,26.3,4.7,3.1,-1.71,-8.72,26.9,27.6,34.2,43,42,42,4.6,18.3,15.3,15.1,172154,260727,6255,413.74,2900.57,-1103.32,0.028,0.032,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,220,BABA  210716P00220000,980,2021-07-16,11492,318,8.4,8.65,10.65,50,4,3,-22,-19.6,816,-78.6,179.5,1,212.06,31,30.4,3.3,4.2,0.58,-8.85,26.6,27.5,34.1,51,52,52,5.6,20,16.5,19.2,172068,259779,6239,429.74,2995,-1382.15,0.033,0.029,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,225,BABA  210716P00225000,981,2021-07-16,4971,44,11.3,11.5,13.57,59,4,3,-22.5,-20.5,712,-75.2,148.7,1,214.17,38,21.8,2.3,5.5,2.87,-8.44,26.6,27.3,34.3,59,61,61,6.7,20,11.7,25.8,168453,258589,5697,419.46,2912.24,-1663.9,0.023,0.017,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,230,BABA  210716P00230000,982,2021-07-16,17413,20,13.95,15.15,16.92,69,3,3,-31.4,-18.4,642,-72.5,126.8,1,216.53,44,12.3,1.2,6.7,5.15,-7.27,23.9,28.4,34.8,66,72,69,7.9,20,6.3,31.9,176675,237199,7015,393.96,2653.87,-1945.67,0.012,0.079,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,240,BABA  210716P00240000,983,2021-07-16,5187,117,22.15,23.75,24.66,81,3,3,-32.5,-10.8,499,-61.7,86.6,1,218.35,55,5.2,0.4,10.4,9.72,-5.77,24.5,32.4,36.3,77,86,79,11.6,20,2.2,50.6,205798,234360,13380,277.31,2034.63,-2358.05,0.004,0.067,2021-06-04,6,29,42,2021-08-20,35
Alibaba Group Holding Limited,0,1,3,"",33.9,Internet,218.73,34.1,BABA,P,250,BABA  210716P00250000,984,2021-07-16,2864,77,31.8,32.6,33.31,87,4,3,-23.6,-10.1,408,-51.2,63.8,1,218.72,62,3.8,0.2,14.8,14.3,-4.67,29.3,34.5,38.3,84,90,87,15.7,20,1.4,72.7,208260,256210,14004,188.79,1551.19,-2632.07,0.002,0.025,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,37,BAC   210716C00037000,3406,2021-07-16,2379,758,6.4,6.5,6.52,93,3,2,-16.8,-2.8,401,64.8,-56,2,36.81,5,4,15,0.5,14.55,-0.92,29.8,34.8,35.9,90,94,91,15.4,20,1.4,73.9,32868,161830,30813,121.52,200.45,397.3,0.002,0.015,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,39,BAC   210716C00039000,3407,2021-07-16,5383,275,4.55,4.65,4.53,87,3,2,2.4,14,383,88,-66.9,1,38.66,7,7.2,10.7,0.8,9.93,-1.24,27.3,30.5,26.7,87,87,84,11.4,20,3.1,52.5,59287,195482,9688,218.49,322.06,386.37,0.006,0.022,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,40,BAC   210716C00040000,3408,2021-07-16,17551,186,3.7,3.8,3.57,81,3,2,15,25.7,379,104.6,-72.1,1,39.51,8,10.3,8.7,1.2,7.62,-1.46,26.6,29.1,23.2,84,81,79,9.6,20,4.8,42.7,85924,220830,4790,283.83,403.57,368.08,0.009,0.026,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,41,BAC   210716C00041000,3409,2021-07-16,5930,30,2.92,2.99,2.67,74,3,3,26.9,33.9,388,127,-77.4,1,40.29,10,14.7,6.9,1.7,5.31,-1.64,26,27.5,20.5,78,73,72,7.9,20,7.4,33.7,107855,246759,2168,353.64,482.88,341.48,0.014,0.023,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,42,BAC   210716C00042000,3410,2021-07-16,24567,1321,2.23,2.28,1.87,65,3,3,35.6,40.5,415,155.7,-82,1,40.98,12,20.9,5.4,2.5,3,-1.79,25.6,26.5,18.9,68,64,63,6.4,20,10.9,25.8,126641,265491,1085,414.25,550.23,304.56,0.021,0.022,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,43,BAC   210716C00043000,3411,2021-07-16,9212,8986,1.62,1.67,1.23,55,3,3,36.9,41.6,472,195,-86.2,1,41.59,15,28.6,3.9,3.4,0.69,-1.84,24.8,25.7,18.1,54,53,53,5.1,20,15.5,18.7,129960,268076,1007,456.59,588.34,260.34,0.03,0.03,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,44,BAC   210716C00044000,3412,2021-07-16,7556,773,1.13,1.16,0.78,44,3,3,33,35.8,573,248.1,-89.7,1,42.08,19,24.5,2.8,4.5,-1.62,-1.76,24.3,24.9,18.3,40,42,43,4,18.38,14.4,14.2,112874,259958,1290,467.46,586.54,211.31,0.026,0.026,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,45,BAC   210716C00045000,3413,2021-07-16,18147,874,0.76,0.78,0.51,34,3,2,24.7,26.7,728,314.8,-92.3,1,42.45,24,16.9,2,6,-3.93,-1.6,24.1,24.5,19.3,28,32,32,3.2,16.07,11.1,10.9,88264,242174,2549,438.52,542.89,162.64,0.018,0.026,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,46,BAC   210716C00046000,3414,2021-07-16,8935,197,0.49,0.51,0.36,25,3,2,13.4,15.5,960,398.3,-94.1,1,42.72,29,11.4,1.3,7.7,-6.24,-1.36,23.9,24.3,21.1,20,23,23,2.5,13.76,8.4,8.2,62139,217461,5289,380.3,467.69,119.08,0.011,0.039,2021-06-04,6,29,42,2021-08-20,35
Bank of America Corporation,1.7,1,4,"",34.1,Bank,43.3,26.8,BAC,C,48,BAC   210716C00048000,3415,2021-07-16,2697,147,0.2,0.21,0.26,12,3,1,-7.9,-6.6,1695,595.8,-96.2,1,43.01,43,5.7,0.7,11.6,-10.86,-0.87,24.4,24.7,26.5,13,11,11,1.7,10,4.8,4.6,27965,173306,17760,235.94,295.3,58.09,0.005,0.048,2021-06-04,6,29,42,2021-08-20,35
